Date,AAPL,MSFT,AMZN,GOOGL,META
2023-10-02,172.06463623046875,317.0224609375,129.4600067138672,133.25096130371094,304.94012451171875
2023-10-03,170.7277374267578,308.7373962402344,124.72000122070312,131.52288818359375,299.0961608886719
2023-10-04,171.9755096435547,314.2246398925781,127.0,134.31361389160156,303.70770263671875
2023-10-05,173.21337890625,314.61871337890625,125.95999908447266,134.14480590820312,302.922607421875
2023-10-06,175.76837158203125,322.4013977050781,127.95999908447266,136.63758850097656,313.49737548828125
2023-10-09,177.2538299560547,324.9234313964844,128.25999450683594,137.47181701660156,316.409423828125
2023-10-10,176.6596221923828,323.5146484375,129.47999572753906,137.1143035888672,319.8681640625
2023-10-11,178.05596923828125,327.4848327636719,131.8300018310547,139.58726501464844,325.8114929199219
2023-10-12,178.95712280273438,326.2434997558594,132.3300018310547,138.01808166503906,322.17388916015625
2023-10-13,177.1151885986328,322.8644714355469,129.7899932861328,136.4191131591797,312.76190185546875
2023-10-16,176.98643493652344,327.7015686035156,132.5500030517578,138.14718627929688,319.1823425292969
2023-10-17,175.43165588378906,327.13018798828125,131.47000122070312,138.762939453125,322.0148620605469
2023-10-18,174.13436889648438,325.2091064453125,128.1300048828125,137.0150146484375,315.0279541015625
2023-10-19,173.758056640625,326.40118408203125,128.39999389648438,136.80642700195312,310.8934326171875
2023-10-20,171.2030792236328,321.8201904296875,125.16999816894531,134.67115783691406,306.7589416503906
2023-10-23,171.32191467285156,324.4308776855469,126.55999755859375,135.56500244140625,312.0860595703125
2023-10-24,171.7576446533203,325.62286376953125,128.55999755859375,137.85916137695312,310.6350402832031
2023-10-25,169.4403533935547,335.6123352050781,121.38999938964844,124.74959564208984,297.6947937011719
2023-10-26,165.2711639404297,323.0220947265625,119.56999969482422,121.44239807128906,286.5832824707031
2023-10-27,166.58828735351562,324.91357421875,127.73999786376953,121.3331527709961,294.9119873046875
2023-10-30,168.63818359375,332.3022155761719,132.7100067138672,123.60747528076172,300.8056640625
2023-10-31,169.11354064941406,333.0903625488281,133.08999633789062,123.23007202148438,299.4241027832031
2023-11-01,172.28250122070312,340.93218994140625,137.0,125.5838394165039,309.9393005371094
2023-11-02,175.84759521484375,343.1488037109375,138.07000732421875,126.61671447753906,308.96533203125
2023-11-03,174.93650817871094,347.562255859375,138.60000610351562,128.2156982421875,312.6724853515625
2023-11-06,177.49148559570312,351.2368469238281,139.74000549316406,129.35781860351562,313.8650817871094
2023-11-07,180.05636596679688,355.177490234375,142.7100067138672,130.0728759765625,316.86663818359375
2023-11-08,181.11598205566406,357.8078918457031,142.0800018310547,130.93690490722656,317.82073974609375
2023-11-09,180.640625,355.33514404296875,140.60000610351562,129.34788513183594,318.58599853515625
2023-11-10,184.83511352539062,364.18182373046875,143.55999755859375,131.68177795410156,326.75567626953125
2023-11-13,183.24855041503906,361.2362060546875,142.58999633789062,131.18519592285156,327.1730651855469
2023-11-14,185.86639404296875,364.7728576660156,145.8000030517578,132.70472717285156,334.24945068359375
2023-11-15,186.43161010742188,364.9209289550781,143.1999969482422,133.69786071777344,330.6714782714844
2023-11-16,188.11734008789062,371.3374938964844,142.8300018310547,135.99205017089844,332.1424255371094
2023-11-17,188.09751892089844,365.0986633300781,145.17999267578125,134.38314819335938,332.98724365234375
2023-11-20,189.8427276611328,372.5911560058594,146.1300048828125,135.31671142578125,337.8870544433594
2023-11-21,189.03952026367188,368.27734375,143.89999389648438,136.0317840576172,334.9153137207031
2023-11-22,189.7039337158203,372.9959411621094,146.7100067138672,137.54136657714844,339.397705078125
2023-11-23,189.7039337158203,372.9959411621094,146.7100067138672,137.54136657714844,339.397705078125
2023-11-24,188.37515258789062,372.5812683105469,146.74000549316406,135.75369262695312,336.1576843261719
2023-11-27,188.19664001464844,373.7460632324219,147.72999572753906,135.47561645507812,332.6493225097656
2023-11-28,188.80152893066406,377.7835998535156,147.02999877929688,136.2602081298828,336.9129943847656
2023-11-29,187.78018188476562,373.9830627441406,146.32000732421875,134.0653533935547,330.1646423339844
2023-11-30,188.3553009033203,374.042236328125,146.08999633789062,131.62217712402344,325.1455383300781
2023-12-01,189.63450622558594,369.6988525390625,147.02999877929688,130.95677185058594,322.8298645019531
2023-12-04,187.83966064453125,364.3977966308594,144.83999633789062,128.384521484375,318.05926513671875
